channel,dateCreated,geography,guid,headline,id,language,mediaType,priority,slug,source,version
STK567,18/03/2022 10:36:02,RU,tag:reuters.com,2022:newsml_MT1ALTR4N2UM01R2,RUSSIA C.BANK SAYS NABIULLINA STATEMENT MOVED TO 1400 GMT,tag:reuters.com,2022:newsml_MT1ALTR4N2UM01R2:508173859,en,T,1,RUSSIA C.BANK SAYS NABIULLINA STATEMENT MOVED TO 1400 GMT,Thomson Reuters,508173859
STK567,18/03/2022 10:35:27,[
  "RU";
  "CN";
  "UA"
],tag:reuters.com,2022:newsml_L5N2VL2DN,U.N. refugee agency says fewer Ukrainians fleeing,tag:reuters.com,2022:newsml_L5N2VL2DN:704786411,en,T,2,UKRAINE-CRISIS/UN-REFUGEES (URGENT, TV),Thomson Reuters,704786411
STK567,18/03/2022 10:30:06,[
  "RU";
  "IT";
  "VA";
  "TR";
  "US";
  "UA";
  "SK"
],tag:reuters.com,2022:newsml_L2N2VL0MO,UPDATE 1-Pope calls Ukraine war a 'perverse abuse of power' for partisan interests,tag:reuters.com,2022:newsml_L2N2VL0MO:1551031554,en,T,3,UKRAINE-CRISIS/POPE (UPDATE 1),Thomson Reuters,1551031554
STK567,18/03/2022 10:29:53,[
  "RU";
  "BY";
  "DE";
  "US";
  "UA"
],tag:reuters.com,2022:newsml_L5N2VL278,UPDATE 1-Putin tells Scholz that Kyiv is stalling peace talks with Moscow,tag:reuters.com,2022:newsml_L5N2VL278:956411165,en,T,3,UKRAINE-CRISIS/PUTIN-SCHOLZ (UPDATE 1),Thomson Reuters,956411165
STK567,18/03/2022 10:27:30,[
  "CH";
  "RU";
  "GB";
  "JP";
  "CN";
  "TR";
  "DE";
  "US";
  "UA";
  "IN"
],tag:reuters.com,2022:newsml_L5N2VJ2MV,GRAPHIC-Take Five: Talking and fighting,tag:reuters.com,2022:newsml_L5N2VJ2MV:1555430942,en,T,3,GLOBAL-MARKETS/THEMES (TAKEALOOK),Thomson Reuters,1555430942
STK567,18/03/2022 10:27:29,[
  "CZ";
  "UA"
],tag:reuters.com,2022:newsml_L5N2VK3XV,Soft power: Czech designer makes 'Zelenskiy pillows' to help Ukraine,tag:reuters.com,2022:newsml_L5N2VK3XV:832156014,en,T,3,UKRAINE-CRISIS/CZECH-PILLOWS (TV, PIX),Thomson Reuters,832156014
STK567,18/03/2022 10:26:35,[
  "RU";
  "CN";
  "DE";
  "US";
  "UA"
],tag:reuters.com,2022:newsml_L2N2VL00Q,Ukraine and Russia: What you need to know right now,tag:reuters.com,2022:newsml_L2N2VL00Q:1066979987,en,T,3,UKRAINE-CRISIS/SNAPSHOT (PIX),Thomson Reuters,1066979987
STK567,18/03/2022 10:26:05,,tag:reuters.com,2022:newsml_FLM3C2bGs,Panthers hope rocky road trip improves in Anaheim,tag:reuters.com,2022:newsml_FLM3C2bGs:307895451,en,T,3,ICEHOCKEY-NHL-ANA-FLA/PREVIEW,Field Level Media. All Rights Reserved.,307895451
STK567,18/03/2022 10:25:40,[
  "RU";
  "BG"
],tag:reuters.com,2022:newsml_MT1ALTR4N2VE00K2,BULGARIA DECLARES 10 RUSSIAN DIPLOMATS PERSONA NON GRATA - TASS CITES RUSSIAN AMBASSADOR,tag:reuters.com,2022:newsml_MT1ALTR4N2VE00K2:2088064434,en,T,1,BULGARIA DECLARES 10 RUSSIAN DIPLOMATS PERSONA NON GRATA - TASS,Thomson Reuters,2088064434
STK567,18/03/2022 10:25:09,[
  "RU";
  "BY";
  "FR";
  "DE";
  "US";
  "UA"
],tag:reuters.com,2022:newsml_L5N2VL25D,UPDATE 1-Kremlin calls Biden irritable and forgetful, says he insulted Putin,tag:reuters.com,2022:newsml_L5N2VL25D:1045764222,en,T,3,UKRAINE-CRISIS/KREMLIN (UPDATE 1),Thomson Reuters,1045764222
STK567,18/03/2022 10:24:10,[
  "RU";
  "US";
  "UA"
],tag:reuters.com,2022:newsml_R4N2V302O,Russian finance ministry says it has met coupon payment obligations in full,tag:reuters.com,2022:newsml_R4N2V302O:1333941495,en,T,2,UKRAINE-CRISIS/RUSSIA-DEBT-FINMIN (URGENT),Thomson Reuters,1333941495
STK567,18/03/2022 10:21:31,[
  "RU";
  "UA"
],tag:reuters.com,2022:newsml_MT1ALTC6N2VC02A4,UKRAINE HUMAN RIGHTS OMBUDSWOMAN SAYS 130 PEOPLE WERE RESCUED FROM MARIUPOL THEATRE AFTER AIR STRIKE,tag:reuters.com,2022:newsml_MT1ALTC6N2VC02A4:1635169727,en,T,1,UKRAINE HUMAN RIGHTS OMBUDSWOMAN SAYS 130 PEOPLE WERE RESCUED FR,Thomson Reuters,1635169727
STK567,18/03/2022 10:18:47,[
  "RU";
  "UA"
],tag:reuters.com,2022:newsml_MT1ALTC6N2VC02A2,UKRAINE HUMAN RIGHTS OMBUDSWOMAN SAYS 173,500 PEOPLE IN TOTAL HAVE EVACUATED FROM FRONT LINE TOWNS,tag:reuters.com,2022:newsml_MT1ALTC6N2VC02A2:2059696555,en,T,1,UKRAINE HUMAN RIGHTS OMBUDSWOMAN SAYS 173,500 PEOPLE IN TOTAL HA,Thomson Reuters,2059696555
STK567,18/03/2022 10:17:27,CN,tag:reuters.com,2022:newsml_L2N2VL0FP,UPDATE 1-Chinese officials urge elderly to get COVID vaccine, cite lesson of Hong Kong,tag:reuters.com,2022:newsml_L2N2VL0FP:1527132830,en,T,3,HEALTH-CORONAVIRUS/CHINA-VACCINE (UPDATE 1,PIX, TV),Thomson Reuters,1527132830
STK567,18/03/2022 10:16:48,[
  "RU";
  "CN";
  "UA"
],tag:reuters.com,2022:newsml_MT1ALTL5N2VL2DN1,U.N. REFUGEE AGENCY OFFICIAL SAYS DAILY REFUGEE CROSSINGS FROM UKRAINE TO POLAND HAVE FALLEN, COULD RISE AGAIN IF ESCALATION IN LVIV,tag:reuters.com,2022:newsml_MT1ALTL5N2VL2DN1:1940230419,en,T,1,U.N. REFUGEE AGENCY OFFICIAL SAYS DAILY REFUGEE CROSSINGS FROM U,Thomson Reuters,1940230419
STK567,18/03/2022 10:15:02,[
  "RU";
  "US"
],tag:reuters.com,2022:newsml_MT1ALTR4N2V302O4,RUSSIAN FINANCE MINISTRY SAYS PAYMENT AGENT CITIBANK HAS RECEIVED $117.2 MLN FROM RUSSIA,tag:reuters.com,2022:newsml_MT1ALTR4N2V302O4:1390434976,en,T,1,RUSSIAN FINANCE MINISTRY SAYS PAYMENT AGENT CITIBANK HAS RECEIVE,Thomson Reuters,1390434976
STK567,18/03/2022 10:15:01,RU,tag:reuters.com,2022:newsml_MT1ALTR4N2V302O3,RUSSIAN FINANCE MINISTRY SAYS IT HAS FULLY MET ITS OBLIGATION ON PAYING COUPONS ON EUROBONDS DUE IN 2023 AND 2043,tag:reuters.com,2022:newsml_MT1ALTR4N2V302O3:96667318,en,T,1,RUSSIAN FINANCE MINISTRY SAYS IT HAS FULLY MET ITS OBLIGATION ON,Thomson Reuters,96667318
STK567,18/03/2022 10:14:06,[
  "RU";
  "FR";
  "UA"
],tag:reuters.com,2022:newsml_L2N2VL0N5,RPT-UPDATE 1-IEA urges reduced transport to cut oil use amid supply crunch,tag:reuters.com,2022:newsml_L2N2VL0N5:1170788835,en,T,3,UKRAINE-CRISIS/GLOBAL-OIL (REPEAT, UPDATE 1),Thomson Reuters,1170788835
STK567,18/03/2022 10:13:37,LB,tag:reuters.com,2022:newsml_C6N2U802I,Lebanon PM says some judges stoking tension within country,tag:reuters.com,2022:newsml_C6N2U802I:202572558,en,T,2,LEBANON-CRISIS/JUDICIARY (URGENT),Thomson Reuters,202572558
STK567,18/03/2022 10:09:49,GB,tag:reuters.com,2022:newsml_L2N2VL0MF,Soccer-Liverpool's Alexander-Arnold faces weeks out with hamstring injury,tag:reuters.com,2022:newsml_L2N2VL0MF:2059734888,en,T,3,SOCCER-ENGLAND-NTG-LIV/PREVIEW (TV),Thomson Reuters,2059734888
STK567,18/03/2022 10:08:13,,tag:reuters.com,2022:newsml_L3N2VL1TH,GRAPHIC-Global bond funds see outflows for tenth successive week,tag:reuters.com,2022:newsml_L3N2VL1TH:1145042163,en,T,3,GLOBAL-MARKETS/FLOWS (GRAPHIC),Thomson Reuters,1145042163
STK567,18/03/2022 10:07:39,[
  "RU";
  "TW";
  "CN";
  "US";
  "UA"
],tag:reuters.com,2022:newsml_L2N2VL0BP,Chinese carrier sails through Taiwan Strait hours before Biden-Xi call,tag:reuters.com,2022:newsml_L2N2VL0BP:718255720,en,T,3,TAIWAN-CHINA/DEFENCE (UPDATE 4, PIX),Thomson Reuters,718255720
STK567,18/03/2022 10:07:12,[
  "RU";
  "CN";
  "UA"
],tag:reuters.com,2022:newsml_L5N2VL25E,World Food Programme says supply chains 'falling apart' in Ukraine,tag:reuters.com,2022:newsml_L5N2VL25E:1249295538,en,T,2,UKRAINE-CRISIS/UN-FOOD (URGENT, TV),Thomson Reuters,1249295538
STK567,18/03/2022 10:05:40,[
  "RU";
  "IT";
  "VA";
  "TR";
  "US";
  "UA";
  "SK"
],tag:reuters.com,2022:newsml_L5N2VL257,Pope calls Ukraine war a 'perverse abuse of power' for partisan interests,tag:reuters.com,2022:newsml_L5N2VL257:1231189942,en,T,2,UKRAINE-CRISIS/POPE (URGENT),Thomson Reuters,1231189942
STK567,18/03/2022 10:02:48,[
  "RU";
  "UA"
],tag:reuters.com,2022:newsml_C6N2VC029,Ukraine foreign minister says he discussed further Russian sanctions with EU's Borrell,tag:reuters.com,2022:newsml_C6N2VC029:442377658,en,T,2,UKRAINE-CRISIS/KULEBA-EU (URGENT),Thomson Reuters,442377658
STK567,18/03/2022 10:02:08,LB,tag:reuters.com,2022:newsml_MT1ALTC6N2U802I2,LEBANON PM MIKATI SAYS THE COURSE OF ACTION BY SOME JUDGES IS HEIGHTENING TENSIONS IN THE COUNTRY AND "THIS IS A DANGEROUS MATTER.",tag:reuters.com,2022:newsml_MT1ALTC6N2U802I2:882891970,en,T,1,LEBANON PM MIKATI SAYS THE COURSE OF ACTION BY SOME JUDGES IS HE,Thomson Reuters,882891970
STK567,18/03/2022 10:00:09,,tag:reuters.com,2022:newsml_MTZXEI3HWMGDXZ,UPDATE 14-UEFA Europa League Summaries,tag:reuters.com,2022:newsml_MTZXEI3HWMGDXZ:14,en,T,4,SOCCER-EUROPA/SUMMARIES (UPDATE 14),Opta Sports Data,14
STK567,18/03/2022 10:00:05,[
  "GB";
  "GG";
  "CA";
  "US"
],tag:reuters.com,2022:newsml_L3N2VE3SX,INSIGHT-How a Columbia professor became the scourge of activist short sellers,tag:reuters.com,2022:newsml_L3N2VE3SX:1726662936,en,T,3,USA-SHORTSELLERS/PROBE (INSIGHT, PIX, GRAPHIC),Thomson Reuters,1726662936
STK567,18/03/2022 10:00:00,[
  "ES";
  "MX"
],tag:reuters.com,2022:newsml_L2N2VI03L,Fish waste become octopus food as farms expand amid captivity concerns,tag:reuters.com,2022:newsml_L2N2VI03L:2094897647,en,T,3,MEXICO-OCTOPUS/ (TV, PIX),Thomson Reuters,2094897647
STK567,18/03/2022 09:56:30,[
  "RU";
  "UA"
],tag:reuters.com,2022:newsml_MT1ALTC6N2VC0292,UKRAINE FOREIGN MINISTER SAYS HE SPOKE WITH EU'S BORRELL ABOUT PREPARATION OF 5TH SANCTIONS PACKAGE ON RUSSIA,tag:reuters.com,2022:newsml_MT1ALTC6N2VC0292:896082079,en,T,1,UKRAINE FOREIGN MINISTER SAYS HE SPOKE WITH EU'S BORRELL ABOUT P,Thomson Reuters,896082079
STK567,18/03/2022 09:55:19,[
  "PT";
  "ID";
  "TL"
],tag:reuters.com,2022:newsml_L3N2VL1KU,FACTBOX-East Timor, Asia's youngest nation, goes to the polls,tag:reuters.com,2022:newsml_L3N2VL1KU:1778941079,en,T,3,TIMOR-ELECTION/ (FACTBOX),Thomson Reuters,1778941079
STK567,18/03/2022 09:55:00,[
  "CH";
  "IT";
  "GB";
  "FR";
  "DE";
  "ES"
],tag:reuters.com,2022:newsml_L3N2VL25Q,UPDATE 1-European stocks slip but head for best week since November 2020,tag:reuters.com,2022:newsml_L3N2VL25Q:1571238604,en,T,3,EUROPE-STOCKS/ (UPDATE 1),Thomson Reuters,1571238604
STK567,18/03/2022 09:54:01,[
  "RU";
  "CN";
  "UA"
],tag:reuters.com,2022:newsml_MT1ALTL5N2VL25E3,U.N. REFUGEE AGENCY OFFICIAL SAYS HUMANITARIAN NEEDS IN UKRAINE ARE INCREASING 'EXPONENTIALLY',tag:reuters.com,2022:newsml_MT1ALTL5N2VL25E3:452918339,en,T,1,U.N. REFUGEE AGENCY OFFICIAL SAYS HUMANITARIAN NEEDS IN UKRAINE,Thomson Reuters,452918339
STK567,18/03/2022 09:51:45,[
  "RU";
  "CN";
  "UA"
],tag:reuters.com,2022:newsml_MT1ALTL5N2VL25E2,WFP OFFICIAL SAYS UKRAINE CONFLICT IS TRIGGERING A WAVE OF 'COLLATERAL HUNGER' ACROSS THE GLOBE,tag:reuters.com,2022:newsml_MT1ALTL5N2VL25E2:167640591,en,T,1,WFP OFFICIAL SAYS UKRAINE CONFLICT IS TRIGGERING A WAVE OF 'COLL,Thomson Reuters,167640591
STK567,18/03/2022 09:51:42,[
  "RU";
  "VA";
  "TR";
  "US";
  "UA"
],tag:reuters.com,2022:newsml_MT1ALTL5N2VL2571,POPE CALLS UKRAINE WAR A 'PERVERSE ABUSE OF POWER' THAT CONDEMNS DEFENCELESS PEOPLE TO "BRUTAL VIOLENCE",tag:reuters.com,2022:newsml_MT1ALTL5N2VL2571:559250321,en,T,1,POPE CALLS UKRAINE WAR A 'PERVERSE ABUSE OF POWER' THAT CONDEMNS,Thomson Reuters,559250321
STK567,18/03/2022 09:51:04,[
  "RU";
  "UA";
  "PL"
],tag:reuters.com,2022:newsml_W8N2TJ02R,Poland to propose Ukraine peacekeeping mission at NATO summit, says PM,tag:reuters.com,2022:newsml_W8N2TJ02R:793538708,en,T,2,UKRAINE-CRISIS/POLAND-PEACEKEEPING (URGENT),Thomson Reuters,793538708
STK567,18/03/2022 09:48:55,[
  "RU";
  "CN";
  "UA"
],tag:reuters.com,2022:newsml_MT1ALTL5N2VL25E1,WORLD FOOD PROGRAMME OFFICIAL SAYS UKRAINE'S FOOD SUPPLY CHAIN IS 'FALLING APART',tag:reuters.com,2022:newsml_MT1ALTL5N2VL25E1:63576109,en,T,1,WORLD FOOD PROGRAMME OFFICIAL SAYS UKRAINE'S FOOD SUPPLY CHAIN I,Thomson Reuters,63576109
STK567,18/03/2022 09:46:26,[
  "RU";
  "DE";
  "UA"
],tag:reuters.com,2022:newsml_S8N2TL06X,Germany's Scholz urges ceasefire in call with Russia's Putin,tag:reuters.com,2022:newsml_S8N2TL06X:1617597376,en,T,2,UKRAINE-CRISIS/GERMANY-RUSSIA (URGENT),Thomson Reuters,1617597376
STK567,18/03/2022 09:42:24,[
  "RU";
  "GB";
  "UA"
],tag:reuters.com,2022:newsml_R4N2V3015,Kremlin says UK decision to revoke RT's broadcast licence is 'madness',tag:reuters.com,2022:newsml_R4N2V3015:959378115,en,T,2,UKRAINE-CRISIS/BRITAIN-RT-KREMLIN (URGENT),Thomson Reuters,959378115
STK567,18/03/2022 09:41:58,[
  "CH";
  "AU";
  "GB";
  "JP";
  "CA";
  "DE";
  "US"
],tag:reuters.com,2022:newsml_L2N2VL0KD,FOREX-Euro set for biggest weekly rise in six weeks,tag:reuters.com,2022:newsml_L2N2VL0KD:688320674,en,T,3,GLOBAL-FOREX/ (UPDATE 3, PIX),Thomson Reuters,688320674
STK567,18/03/2022 09:41:50,[
  "RU";
  "DE";
  "UA"
],tag:reuters.com,2022:newsml_MT1ALTS8N2TL06X2,GERMAN CHANCELLOR SCHOLZ CALLED IN CALL WITH RUSSIA'S PUTIN FOR CEASEFIRE IN UKRAINE, IMPROVEMENT IN HUMANITARIAN CONDITIONS AND PROGRESS TOWARDS A DIPLOMATIC SOLUTION - GOVT STATEMENT,tag:reuters.com,2022:newsml_MT1ALTS8N2TL06X2:1890288781,en,T,1,GERMAN CHANCELLOR SCHOLZ CALLED IN CALL WITH RUSSIA'S PUTIN FOR,Thomson Reuters,1890288781
STK567,18/03/2022 09:40:25,[
  "RU";
  "BY";
  "FR";
  "DE";
  "US";
  "UA"
],tag:reuters.com,2022:newsml_R4N2V7036,Kremlin accuses Ukraine of trying to drag out peace talks,tag:reuters.com,2022:newsml_R4N2V7036:178413706,en,T,2,UKRAINE-CRISIS/KREMLIN (URGENT),Thomson Reuters,178413706
STK567,18/03/2022 09:40:10,RU,tag:reuters.com,2022:newsml_R4N2V7031,Putin has high respect for c.bank's work as Nabiullina proposed for new term, Kremlin says,tag:reuters.com,2022:newsml_R4N2V7031:568131739,en,T,2,RUSSIA-CENBANK/KREMLIN (URGENT),Thomson Reuters,568131739
STK567,18/03/2022 09:37:53,[
  "RU";
  "UA";
  "PL"
